,sentiment
到货,-1.1079980882252154
抬走,-0.8526810995465897
麻将,-1.1003095710137818
把子,-1.290866122865218
必要,-0.8573598263437352
多亲,-0.9248907398787565
版交个,-0.3595623690545799
突破,-1.704743582734993
建议价,-0.9478258535939296
车载,-1.5203828495168379
网红,-0.4378740718081496
咋整,-0.9566967258350515
难以,-1.9957207808423452
改成,-1.004356968733081
中年,-0.9469459478611865
无疑,-0.8172537153053245
钉,-1.2420375180274528
记录,-0.8460959527175548
董事长,-1.2610677187022024
不该,-1.0749509316061892
小金刚,-0.8967963793400311
喔,-1.0577378505918
嗨,-0.6211106712049732
猜,-0.5864743681387481
倒,-0.790534386866823
立马,-1.0116376029745182
骚年,-0.8778955185980084
越长越,-0.4398861514091032
帅小伙,-0.9558134436157594
布局,-0.8928370142359008
深飘,-1.2209439593406732
一行,-0.9340436199443122
耍猴,-0.43389796606046105
身后,-0.8600451371864114
一部分,-0.8748296013111126
闹特,-0.922981057754807
剑侠情缘,-0.684894685652914
酒窝,-0.6340767778434979
偷偷,-0.8306572353166277
雷人,-0.5924036717632015
一生,-1.3618120313790625
一代,-0.951128012897327
冲击,-1.1277982082194637
外国,-0.78423681439924
能出,-0.8529251155879138
身上,-1.3699517115095576
三部,-0.48767213384052505
接触,-0.8218343723956282
说真的,-0.4700255494245432
酒,-1.253445906882785
一枚,-0.7740785579561766
团队,-0.911116174128641
握手,-0.5910713564581703
容颜,-0.8750452520322227
销售,-1.1818676205663516
下一代,-0.5665618062736603
宽度,-0.8787285529802251
真雷军,-0.4851705099330784
渣,-0.6522765029333442
体会,-0.6663630611790803
反馈,-1.2987903021969938
亲春,-0.7081986825749018
圆润,-0.9588222128611863
允许,-0.8401069281485211
的确,-1.028717417733457
无,-0.626199493246933
前来,-0.7449999855236028
根本,-0.7204144994864722
更帅,-0.665237048552766
从来不,-0.9848568980177634
身为,-1.234038255989675
好久不见,-0.5867211710621936
同款,-0.8391128338644462
不起,-0.6903304571846094
桶,-0.8861403297036585
嘿哈,-0.746008725401127
米酒,-0.9238578293571617
秘诀,-0.6263768277984201
集合,-0.6850819669811821
人格魅力,-0.7592552439144633
岁数,-0.5810772767806659
不对,-0.9811248427826582
典范,-0.8910633788766418
阿雷,-0.6115774504936443
自由,-1.3090098071527754
总管,-0.586161813511976
心,-0.6482913024291608
那天,-0.7005543071265012
旗下,-0.49221077648905254
处于,-0.9893742495988631
核心,-0.8860212525623155
玩意,-0.9855618189708993
余承东,-0.7836189293666325
含义,-0.5739598996762778
咋办,-0.464736988957205
国产品牌,-0.5156430798459926
诺基亚,-0.46197599608010564
投入,-1.4133248930600086
壳,-0.6066612074429533
经验,-0.8610103714364495
看出,-1.2551624852669108
一去不复返,-0.47683893472567784
在于,-1.127313520080391
翻牌,-0.48282313610447386
坚挺,-0.5999115726794608
用不起,-1.048422885842438
程序,-0.7415680646985563
句,-0.7967126918937539
工资,-1.4112508846723308
保护,-1.1291639828490316
冲动,-1.1285090939183475
氛围,-0.4745599973212759
